"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"209","Depressive Disorders (SNOMED & ICD)","1410656","F32.8","Other depressive episodes","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410657","F32.800","Other depressive episodes","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","35207164","F34.8","Other persistent mood [affective] disorders","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45538066","F34.8","Other persistent mood [affective] disorders","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410689","F34.800","Other persistent mood [affective] disorders","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410688","F34.8","Other persistent mood [affective] disorders","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410676","F33.800","Other recurrent depressive disorders","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45600740","F33.8","Other recurrent depressive disorders","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410675","F33.8","Other recurrent depressive disorders","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","35207160","F33.8","Other recurrent depressive disorders","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","37200320","F32.89","Other specified depressive episodes","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","37200322","F34.89","Other specified persistent mood disorders","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45557203","F34","Persistent mood [affective] disorders","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410679","F34","Persistent mood [affective] disorders","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1568220","F34","Persistent mood [affective] disorders","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","35207165","F34.9","Persistent mood [affective] disorder, unspecified","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410690","F34.9","Persistent mood [affective] disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410691","F34.900","Persistent mood [affective] disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45600741","F34.9","Persistent mood [affective] disorder, unspecified","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1595539","F53.0","Postpartum depression","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410918","F53.001","Postpartum depression (machine translation)","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410919","F53.002","Postpartum Depression (machine translation)","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","37200319","F32.81","Premenstrual dysphoric disorder","Condition","ICD10CM","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410664","F33","Recurrent depressive disorder","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45576542","F33","Recurrent depressive disorder","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410665","F33.0","Recurrent depressive disorder, current episode mild","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45538065","F33.0","Recurrent depressive disorder, current episode mild","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410666","F33.000","Recurrent depressive disorder, current episode mild","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410667","F33.1","Recurrent depressive disorder, current episode moderate","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410668","F33.100","Recurrent depressive disorder, current episode moderate","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45576543","F33.1","Recurrent depressive disorder, current episode moderate","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410670","F33.200","Recurrent depressive disorder, current episode severe without psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45547705","F33.2","Recurrent depressive disorder, current episode severe without psychotic symptoms","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410669","F33.2","Recurrent depressive disorder, current episode severe without psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410672","F33.300","Recurrent depressive disorder, current episode severe with psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410671","F33.3","Recurrent depressive disorder, current episode severe with psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45562042","F33.3","Recurrent depressive disorder, current episode severe with psychotic symptoms","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45533100","F33.4","Recurrent depressive disorder, currently in remission","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410673","F33.4","Recurrent depressive disorder, currently in remission","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410674","F33.400","Recurrent depressive disorder, currently in remission","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410677","F33.9","Recurrent depressive disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410678","F33.900","Recurrent depressive disorder, unspecified","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45581458","F33.9","Recurrent depressive disorder, unspecified","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410652","F32.200","Severe depressive episode without psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410651","F32.2","Severe depressive episode without psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45557202","F32.2","Severe depressive episode without psychotic symptoms","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410654","F32.300","Severe depressive episode with psychotic symptoms","Condition","ICD10CN","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","45600739","F32.3","Severe depressive episode with psychotic symptoms","Condition","ICD10","N","false","false","false"
"209","Depressive Disorders (SNOMED & ICD)","1410653","F32.3","Severe depressive episode with psychotic symptoms","Condition","ICD10CN","N","false","false","false"
