"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"230","Suicide Attempt (SNOMED & ICD)","1433159","X75.x00","Intentional self-harm by explosive material","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433163","X77.x00","Intentional self-harm by steam, hot vapours and hot objects","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433166","X79","Intentional self-harm by blunt object","ICD10 Hierarchy","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433161","X76.x00","Intentional self-harm by smoke, fire and flames","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433149","X70.x00","Intentional self-harm by hanging, strangulation and suffocation","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433176","X84","Intentional self-harm by unspecified means","ICD10 Hierarchy","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433162","X77","Intentional self-harm by steam, hot vapours and hot objects","ICD10 Hierarchy","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433171","X81.x00","Intentional self-harm by jumping or lying before moving object","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433148","X70","Intentional self-harm by hanging, strangulation and suffocation","ICD10 Hierarchy","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433153","X72.x00","Intentional self-harm by handgun discharge","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433155","X73.x00","Intentional self-harm by rifle, shotgun and larger firearm discharge","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433165","X78.x00","Intentional self-harm by sharp object","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433167","X79.x00","Intentional self-harm by blunt object","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433157","X74.x00","Intentional self-harm by other and unspecified firearm discharge","ICD10 code","Observation","ICD10CN"
"230","Suicide Attempt (SNOMED & ICD)","1433152","X72","Intentional self-harm by handgun discharge","ICD10 Hierarchy","Observation","ICD10CN"
