"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207267","F91.1","Conduct disorder, childhood-onset type","4-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1568264","F91","Conduct disorders","3-char nonbill code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207221","F63.1","Pyromania","4-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","45605507","F63.81","Intermittent explosive disorder","5-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1568251","F63","Impulse disorders","3-char nonbill code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207271","F91.9","Conduct disorder, unspecified","4-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207224","F63.9","Impulse disorder, unspecified","4-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207269","F91.3","Oppositional defiant disorder","4-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","37200321","F34.81","Disruptive mood dysregulation disorder","5-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","35207268","F91.2","Conduct disorder, adolescent-onset type","4-char billing code","Condition","ICD10CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411146","F92.8","Other mixed disorders of conduct and emotions","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411141","F91.9","Conduct disorder, unspecified","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411126","F90.100","Hyperkinetic conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410981","F63.800","Other habit and impulse disorders","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410984","F63.900","Habit and impulse disorder, unspecified","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411145","F92.000","Depressive conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411131","F91","Conduct disorders","ICD10 Hierarchy","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411139","F91.300","Oppositional defiant disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411133","F91.000","Conduct disorder confined to the family context","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411148","F92.9","Mixed disorder of conduct and emotions, unspecified","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411140","F91.800","Other conduct disorders","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410975","F63.100","Pathological fire-setting [pyromania]","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411143","F92","Mixed disorders of conduct and emotions","ICD10 Hierarchy","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411134","F91.1","Unsocialized conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410971","F63","Habit and impulse disorders","ICD10 Hierarchy","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411138","F91.3","Oppositional defiant disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411125","F90.1","Hyperkinetic conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410976","F63.2","Pathological stealing [kleptomania]","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411137","F91.200","Socialized conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411144","F92.0","Depressive conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410977","F63.200","Pathological stealing [kleptomania]","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411142","F91.900","Conduct disorder, unspecified","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411149","F92.900","Mixed disorder of conduct and emotions, unspecified","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410980","F63.8","Other habit and impulse disorders","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411147","F92.800","Other mixed disorders of conduct and emotions","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411136","F91.2","Socialized conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1401613","F91.8","Other conduct disorders","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411135","F91.100","Unsocialized conduct disorder","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410974","F63.1","Pathological fire-setting [pyromania]","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1410983","F63.9","Habit and impulse disorder, unspecified","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","1411132","F91.0","Conduct disorder confined to the family context","ICD10 code","Condition","ICD10CN"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829948","312.39","Other disorders of impulse control","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44828848","312.34","Intermittent explosive disorder","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44819562","312.4","Mixed disturbance of conduct and emotions","4-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829949","312.8","Other specified disturbances of conduct, not elsewhere classified","4-dig nonbill code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44827672","312.00","Undersocialized conduct disorder, aggressive type, unspecified","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44827673","312.1","Undersocialized conduct disorder, unaggressive type","4-dig nonbill code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44821834","312.9","Unspecified disturbance of conduct","4-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44820741","312.01","Undersocialized conduct disorder, aggressive type, mild","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835813","312","Disturbance of conduct, not elsewhere classified","3-dig nonbill code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44820742","312.03","Undersocialized conduct disorder, aggressive type, severe","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44834613","312.3","Disorders of impulse control, not elsewhere classified","4-dig nonbill code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44836993","312.11","Undersocialized conduct disorder, unaggressive type, mild","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44825315","313.81","Oppositional defiant disorder","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44826527","312.13","Undersocialized conduct disorder, unaggressive type, severe","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829946","312.30","Impulse control disorder, unspecified","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44833424","312.82","Conduct disorder, adolescent onset type","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44833423","312.22","Socialized conduct disorder, moderate","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835816","312.81","Conduct disorder, childhood onset type","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44834614","312.89","Other conduct disorder","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44825313","312.20","Socialized conduct disorder, unspecified","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44831112","312.02","Undersocialized conduct disorder, aggressive type, moderate","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44825314","312.21","Socialized conduct disorder, mild","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44827675","312.33","Pyromania","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829947","312.32","Kleptomania","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44822996","312.2","Socialized conduct disorder","4-dig nonbill code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835815","312.35","Isolated explosive disorder","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44827674","312.12","Undersocialized conduct disorder, unaggressive type, moderate","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44833422","312.0","Undersocialized conduct disorder, aggressive type","4-dig nonbill code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44836992","312.10","Undersocialized conduct disorder, unaggressive type, unspecified","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44835814","312.23","Socialized conduct disorder, severe","5-dig billing code","Condition","ICD9CM"
"215","Disruptive, Impulse-Control, & Conduct Disorders (SNOMED & ICD)","44829952","314.2","Hyperkinetic conduct disorder","4-dig billing code","Condition","ICD9CM"
