"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41448256","OMOP2646218","1000 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41448533","OMOP2646495","1000 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41448603","OMOP2646565","1000 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution [Trisan]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41448602","OMOP2646564","1000 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution [Trisan] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41448674","OMOP2646636","1000 ML Capsella bursa-pastoris extract 17 MG/ML / Frangula alnus bark extract 3 MG/ML / Methenamine 7 MG/ML / Sodium 25 MG/ML / tartaric acid 13.5 MG/ML / trichloroacetaldehyde 8 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41449438","OMOP2647400","1000 ML Capsella bursa-pastoris extract 17 MG/ML / Frangula alnus bark extract 3 MG/ML / Methenamine 7 MG/ML / Sodium 25 MG/ML / tartaric acid 13.5 MG/ML / trichloroacetaldehyde 8 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41447773","OMOP2645735","1000 ML Humulus lupulus whole extract 75 MG/ML / trichloroacetaldehyde 100 MG/ML / Valeriana officinalis whole extract 400 MG/ML Topical Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41447477","OMOP2645439","1000 ML Humulus lupulus whole extract 75 MG/ML / trichloroacetaldehyde 100 MG/ML / Valeriana officinalis whole extract 400 MG/ML Topical Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41449195","OMOP2647157","1000 ML Humulus lupulus whole extract 75 MG/ML / trichloroacetaldehyde 100 MG/ML / Valeriana officinalis whole extract 400 MG/ML Topical Solution [Leukona]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41449344","OMOP2647306","1000 ML Humulus lupulus whole extract 75 MG/ML / trichloroacetaldehyde 100 MG/ML / Valeriana officinalis whole extract 400 MG/ML Topical Solution [Leukona] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41414593","OMOP2612555","100 ML Adonis vernalis extract 25 MG/ML / CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / ethaverine 2 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML / ... Oral Solution [Certosed] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41425313","OMOP2623275","100 ML Adonis vernalis extract 25 MG/ML / CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / ethaverine 2 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML / Viscum album preparation 435 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41415000","OMOP2612962","100 ML Adonis vernalis extract 25 MG/ML / CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / ethaverine 2 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML / Viscum album preparation 435 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41418017","OMOP2615979","100 ML Adonis vernalis extract 25 MG/ML / CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / ethaverine 2 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML / Viscum album preparation 435 MG/ML Oral Solution [Certosed]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41423587","OMOP2621549","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Intermedin 3 UNT/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41418419","OMOP2616381","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Intermedin 3 UNT/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41422261","OMOP2620223","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Intermedin 3 UNT/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution [Brox]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41424818","OMOP2622780","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Intermedin 3 UNT/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution [Brox] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41424397","OMOP2622359","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41414970","OMOP2612932","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41419698","OMOP2617660","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution [Brox]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41416210","OMOP2614172","100 ML Ascorbic Acid 10.8 MG/ML / Ephedrine 20 MG/ML / Epinephrine 2.9 MG/ML / homatropine 2 MG/ML / Papaverine 8.5 MG/ML / Scopolamine 0.4 MG/ML / Tetracaine 0.8 MG/ML Inhalant Solution [Brox] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43259587","OMOP567492","100 ML Atropine 0.00388 MG/ML / Hyoscyamine 0.0207 MG/ML / Scopolamine 0.0013 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43281395","OMOP567493","100 ML Atropine 0.00388 MG/ML / Hyoscyamine 0.0207 MG/ML / Scopolamine 0.0013 MG/ML Oral Solution [Donnalix]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41423581","OMOP2621543","100 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41420119","OMOP2618081","100 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41414535","OMOP2612497","100 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution [Trisan]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41427307","OMOP2625269","100 ML Barbital 2.42 MG/ML / Iodine 70 MG/ML / trichloroacetaldehyde 80 MG/ML Oral Solution [Trisan] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41420983","OMOP2618945","100 ML Capsella bursa-pastoris extract 17 MG/ML / Frangula alnus bark extract 3 MG/ML / Methenamine 7 MG/ML / Sodium 25 MG/ML / tartaric acid 13.5 MG/ML / trichloroacetaldehyde 8 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41425238","OMOP2623200","100 ML Capsella bursa-pastoris extract 17 MG/ML / Frangula alnus bark extract 3 MG/ML / Methenamine 7 MG/ML / Sodium 25 MG/ML / tartaric acid 13.5 MG/ML / trichloroacetaldehyde 8 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41418364","OMOP2616326","100 ML CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41419230","OMOP2617192","100 ML CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41424749","OMOP2622711","100 ML CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML Oral Solution [Certosed]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41415295","OMOP2613257","100 ML CRATAEGUS LAEVIGATA FRUIT 25 MG/ML / trichloroacetaldehyde 10 MG/ML / Valeriana officinalis whole extract 435 MG/ML Oral Solution [Certosed] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35603044","1718909","100 ML Dexmedetomidine 0.004 MG/ML Injection","Quant Clinical Drug","Drug","RxNorm"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35603045","1718910","100 ML Dexmedetomidine 0.004 MG/ML Injection [Precedex]","Quant Branded Drug","Drug","RxNorm"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21157711","OMOP323978","100 ML Melatonin 0.4 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787186","OMOP2788647","100 ML Melatonin 0.4 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21137891","OMOP323980","100 ML Melatonin 0.4 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786457","OMOP2787918","100 ML Melatonin 0.4 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21088792","OMOP323967","100 ML Melatonin 0.5 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787382","OMOP2788843","100 ML Melatonin 0.5 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21128056","OMOP323969","100 ML Melatonin 0.5 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786827","OMOP2788288","100 ML Melatonin 0.5 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21059405","OMOP323973","100 ML Melatonin 0.6 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786826","OMOP2788287","100 ML Melatonin 0.6 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21098698","OMOP323975","100 ML Melatonin 0.6 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787013","OMOP2788474","100 ML Melatonin 0.6 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786381","OMOP2787842","100 ML Melatonin 1 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787187","OMOP2788648","100 ML Melatonin 1 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21167496","OMOP323971","100 ML Melatonin 1 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786263","OMOP2787724","100 ML Melatonin 1 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21039795","OMOP323962","100 ML Melatonin 2 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787384","OMOP2788845","100 ML Melatonin 2 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21177256","OMOP323964","100 ML Melatonin 2 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787383","OMOP2788844","100 ML Melatonin 2 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41425962","OMOP2623924","100 ML Midazolam 0.02 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41424248","OMOP2622210","100 ML Midazolam 0.02 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41425810","OMOP2623772","100 ML Midazolam 0.02 MG/ML Oral Solution Box of 1 by Ratiopharm","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43721621","OMOP840507","100 ML Midazolam 1 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43685913","OMOP840508","100 ML Midazolam 1 MG/ML Injectable Solution Box of 10","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43811679","OMOP840509","100 ML Midazolam 1 MG/ML Injectable Solution [Midazolam B. Braun]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43595740","OMOP840511","100 ML Midazolam 1 MG/ML Injectable Solution [Midazolam B. Braun] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43631800","OMOP840512","100 ML Midazolam 1 MG/ML Injectable Solution [Midazolam B. Braun] Box of 10 by B.Braun","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43667982","OMOP840510","100 ML Midazolam 1 MG/ML Injectable Solution [Midazolam B. Braun] by B.Braun","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21177180","OMOP322050","100 ML Midazolam 1 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","36896262","OMOP994403","100 ML Midazolam 2 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41418227","OMOP2616189","100 ML Midazolam 2 MG/ML Oral Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43595725","OMOP840261","100 ML Midazolam 2 MG/ML Oral Solution [Midazolam-Ratiopharm]","Quant Branded Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43595726","OMOP840262","100 ML Midazolam 2 MG/ML Oral Solution [Midazolam-Ratiopharm] by Ratiopharm","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21137858","OMOP323226","100 ML Scopolamine 0.06 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786480","OMOP2787941","100 ML Scopolamine 0.06 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21088758","OMOP323228","100 ML Scopolamine 0.06 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787031","OMOP2788492","100 ML Scopolamine 0.06 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21069308","OMOP323230","100 ML Scopolamine 0.1 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786683","OMOP2788144","100 ML Scopolamine 0.1 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21118247","OMOP323232","100 ML Scopolamine 0.1 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35786283","OMOP2787744","100 ML Scopolamine 0.1 MG/ML Oral Suspension by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21049576","OMOP323222","100 ML Scopolamine 2 MG/ML Oral Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35787211","OMOP2788672","100 ML Scopolamine 2 MG/ML Oral Solution by Drug Tariff Special Order","Marketed Product","Drug","RxNorm Extension"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","21108491","OMOP323224","100 ML Scopolamine 2 MG/ML Oral Suspension","Quant Clinical Drug","Drug","RxNorm Extension"
