"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Domain","Vocabulary","Standard Concept","Exclude","Descendants","Mapped"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301241","636811","Melatonin 0.25 MG/ML Oral Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43532020","1425120","Melatonin 0.333 MG/ML Oral Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19065401","252730","Melatonin 0.3 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19023233","200174","Melatonin 0.5 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","45892734","1598808","Melatonin 10 MG Disintegrating Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42708841","1248739","Melatonin 10 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301199","283433","Melatonin 10 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42799833","1291286","Melatonin 10 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","35603129","1720311","Melatonin 10 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42873993","1303807","Melatonin 10 MG / Vitamin B6 10 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301161","199914","Melatonin 1.5 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42629536","1790660","Melatonin 1 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19065600","253039","Melatonin 1 MG/ML Oral Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301156","199425","Melatonin 1 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40166377","865093","Melatonin 1 MG / pyridoxine 10 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43526877","1423691","Melatonin 1 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43011943","1362753","Melatonin 2.5 MG Chewable Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","43560590","1437739","Melatonin 3 MG Disintegrating Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19058360","242026","Melatonin 3 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301157","199639","Melatonin 3 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301154","199163","Melatonin 3 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19067145","260086","Melatonin 3 MG / Vitamin B6 10 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42629537","1790666","Melatonin 5 MG Chewable Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42708842","1248741","Melatonin 5 MG Disintegrating Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40168050","880838","Melatonin 5 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301158","199647","Melatonin 5 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1301197","252732","Melatonin 5 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42707910","1241785","Melatonin 5 MG / Pyridoxine Hydrochloride 10 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19022701","200007","Melatonin 5 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19021316","199172","Melatonin 5 MG / Vitamin B6 1 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","708298","6960","Midazolam","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","42902919","1360032","Midazolam 0.5 MG/ML Prefilled Syringe","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19078924","311700","Midazolam 1 MG/ML Injectable Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","41084804","OMOP2282766","Midazolam 2.78 MG/ML Injectable Solution","Drug","RxNorm Extension","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19009067","106517","Midazolam 2 MG/ML Injectable Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19105755","422410","Midazolam 2 MG/ML Oral Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","1396589","2173494","Midazolam 50 MG/ML Nasal Spray","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19086213","330809","Midazolam 5 MG/ML","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19078925","311702","Midazolam 5 MG/ML Injectable Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40064205","379133","Midazolam Injectable Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40223981","998210","Midazolam Prefilled Syringe","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","730729","8004","Pentobarbital","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40067571","373282","Pentobarbital Injectable Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19057198","238090","Pentobarbital Sodium 50 MG/ML Injectable Solution","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","731188","35185","quazepam","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","731189","198183","quazepam 15 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","781182","596205","ramelteon","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","781184","577348","ramelteon 8 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","965748","9601","Scopolamine","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","766067","9624","Secobarbital","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","766146","312914","Secobarbital 100 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","45775760","1547099","suvorexant","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","45775763","1547104","suvorexant 10 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","45775769","1547112","suvorexant 15 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","45775773","1547116","suvorexant 20 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","45775990","1547573","suvorexant 5 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","44814600","1490468","tasimelteon","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","44814602","1490473","tasimelteon 20 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","836715","10355","Temazepam","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","836718","198241","Temazepam 15 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","836739","485489","Temazepam 22.5 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","836719","198242","Temazepam 30 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","836720","198243","Temazepam 7.5 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19100575","38022","theanine","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","704599","10767","Triazolam","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","704600","198317","Triazolam 0.125 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","704601","198318","Triazolam 0.25 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","742594","38574","trichloroacetaldehyde","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","720727","74667","zaleplon","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","720730","313761","zaleplon 10 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","720731","313762","zaleplon 5 MG Oral Capsule","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","744740","39993","zolpidem","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40101582","367881","zolpidem Oral Tablet [Ambien]","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40163492","854873","Zolpidem tartrate 10 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","744796","836641","Zolpidem tartrate 10 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40163496","854880","Zolpidem tartrate 12.5 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40244256","1232194","Zolpidem tartrate 1.75 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40244260","1232202","Zolpidem tartrate 3.5 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40163500","854876","Zolpidem tartrate 5 MG Oral Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","19134129","836647","Zolpidem tartrate 5 MG Sublingual Tablet","Drug","RxNorm","S","false","true","false"
"180","Psychotropics - Hypnotics & Sedatives (RxNorm)","40163504","854894","Zolpidem tartrate 6.25 MG Extended Release Oral Tablet","Drug","RxNorm","S","false","true","false"
